sample_index,image_file,original_overall_dice,original_macro_class_dice,ignore_class_macro_dice,original_overall_jaccard,original_macro_class_jaccard,ignore_class_macro_jaccard
17,16_253_308_34_2_jpg.rf.80adae62f5e473939108c4b07c748264.jpg,0.18110236525535583,0.7952755689620972,0.7270341217517853,0.09956710040569305,0.77489173412323,0.699855700135231
441,201_3_22_52_jpg.rf.a0a0484c47c5cf11c5e1d34d2e5da7b8.jpg,0.2009873390197754,0.8002468347549438,0.7336624463399252,0.11172091960906982,0.7779302597045898,0.7039069732030233
643,17_228_801_74_33_jpg.rf.b451abe3d8d97175a009b2354b98b0e7.jpg,0.2486242651939392,0.812156081199646,0.7495414217313131,0.14195941388607025,0.7854898571968079,0.7139864712953568
360,15_242_208_24_6_jpg.rf.ae4cfbef4c6629d68d8821d0eeb6c3fb.jpg,0.2786717414855957,0.8196679353713989,0.7595572471618652,0.16189344227313995,0.7904733419418335,0.72063114742438
464,18_211_206_20_11_jpg.rf.7e6806662f33d7a38165d298a23aa2d7.jpg,0.2858271598815918,0.821456789970398,0.7619423866271973,0.16674350202083588,0.7916858792304993,0.7222478340069453
557,203_2_16_9_jpg.rf.0c933230ae030e1051bcc303b0b628a3.jpg,0.33084186911582947,0.8327104449272156,0.7769472897052765,0.19820882380008698,0.7995522022247314,0.732736274600029
551,15_242_208_18_7_jpg.rf.09bda2be5321d8ad3bf066471f1b8700.jpg,0.34525322914123535,0.8363133072853088,0.7817510763804117,0.20864413678646088,0.8021610379219055,0.7362147122621536
159,16_253_308_33_18_jpg.rf.1f7625ad1fc43b787fbf8c98bd62c92b.jpg,0.34856513142585754,0.8371412754058838,0.7828550438086191,0.2110680490732193,0.8027670383453369,0.7370226830244064
38,206_7_9_45_jpg.rf.929b1b14ab8777bcf658dce44665aff7.jpg,0.3539851903915405,0.8384963274002075,0.7846617301305135,0.21505588293075562,0.8037639856338501,0.7383519609769186
251,15_242_208_19_12_jpg.rf.36cf9841b29bf820303f7e8149a5d0b8.jpg,0.36646872758865356,0.8416171669960022,0.7888229091962179,0.22434142231941223,0.8060853481292725,0.7414471407731374
671,18_229_Masson_202_121_24_jpg.rf.fe1a311a5a6d4855c94146c1e8e03c9d.jpg,0.3766723871231079,0.8441680669784546,0.792224129041036,0.23203718662261963,0.8080092668533325,0.7440123955408732
29,201_8_19_10_jpg.rf.675f56b5b690c30f11b7c6cf1c9772b6.jpg,0.3918185234069824,0.8479546308517456,0.7972728411356608,0.24364073574543,0.810910165309906,0.7478802452484766
408,16_256_207_24_12_jpg.rf.2da67095f5db842e69a330917e226c31.jpg,0.3940623104572296,0.8485155701637268,0.7980207701524099,0.245378315448761,0.811344563961029,0.7484594384829203
